hospital,specialty,date,year,wait_type,total_waiting,0-6 Months,6-12 Months,12-18 Months,18+ Months,pct_over_12m
Letterkenny University Hospital,Otolaryngology (ENT),,2020,Outpatient,349.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Otolaryngology (ENT),,2020,Outpatient,139.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Otolaryngology (ENT),,2020,Outpatient,600.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Geriatric Medicine,,2020,Outpatient,20.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Geriatric Medicine,,2020,Outpatient,3.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Haematology,,2020,Outpatient,28.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Neurology,,2020,Outpatient,68.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Neurology,,2020,Outpatient,28.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Neurology,,2020,Outpatient,7.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Gynaecology,,2020,Outpatient,53.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Gynaecology,,2020,Outpatient,26.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Gynaecology,,2020,Outpatient,19.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Gynaecology,,2020,Outpatient,80.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Gynaecology,,2020,Outpatient,3.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Oncology,,2020,Outpatient,12.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Orthopaedics,,2020,Outpatient,174.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Orthopaedics,,2020,Outpatient,6.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Orthopaedics,,2020,Outpatient,1.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Paediatrics,,2020,Outpatient,2.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Paediatrics,,2020,Outpatient,1.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Maxillo-Facial,,2020,Outpatient,47.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Maxillo-Facial,,2020,Outpatient,5.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Maxillo-Facial,,2020,Outpatient,17.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Maxillo-Facial,,2020,Outpatient,6.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Maxillo-Facial,,2020,Outpatient,5.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Maxillo-Facial,,2020,Outpatient,15.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Maxillo-Facial,,2020,Outpatient,9.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Maxillo-Facial,,2020,Outpatient,8.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Maxillo-Facial,,2020,Outpatient,7.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Maxillo-Facial,,2020,Outpatient,3.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Respiratory Medicine,,2020,Outpatient,84.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Respiratory Medicine,,2020,Outpatient,73.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Respiratory Medicine,,2020,Outpatient,63.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Respiratory Medicine,,2020,Outpatient,20.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Respiratory Medicine,,2020,Outpatient,18.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Respiratory Medicine,,2020,Outpatient,10.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,General Surgery,,2020,Outpatient,56.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,General Surgery,,2020,Outpatient,200.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,General Surgery,,2020,Outpatient,99.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,General Surgery,,2020,Outpatient,71.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,General Surgery,,2020,Outpatient,27.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,General Surgery,,2020,Outpatient,10.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,General Medicine,,2020,Outpatient,320.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,General Medicine,,2020,Outpatient,239.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,General Medicine,,2020,Outpatient,15.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,General Medicine,,2020,Outpatient,18.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Urology,,2020,Outpatient,69.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Urology,,2020,Outpatient,39.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Urology,,2020,Outpatient,9.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Anaesthetics,,2020,Outpatient,7.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Anaesthetics,,2020,Outpatient,16.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Anaesthetics,,2020,Outpatient,19.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Anaesthetics,,2020,Outpatient,10.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Anaesthetics,,2020,Outpatient,6.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Anaesthetics,,2020,Outpatient,6.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Anaesthetics,,2020,Outpatient,1.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Dermatology,,2020,Outpatient,96.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Dermatology,,2020,Outpatient,3.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Endocrinology,,2020,Outpatient,63.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Endocrinology,,2020,Outpatient,62.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Endocrinology,,2020,Outpatient,34.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Gynaecology,,2020,Outpatient,19.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Orthopaedics,,2020,Outpatient,96.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Orthopaedics,,2020,Outpatient,213.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Orthopaedics,,2020,Outpatient,92.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Orthopaedics,,2020,Outpatient,10.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Orthopaedics,,2020,Outpatient,7.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Orthopaedics,,2020,Outpatient,4.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Paediatrics,,2020,Outpatient,2.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Paediatrics,,2020,Outpatient,269.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Paediatrics,,2020,Outpatient,12.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Paediatrics,,2020,Outpatient,1.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Maxillo-Facial,,2020,Outpatient,8.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Maxillo-Facial,,2020,Outpatient,28.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Maxillo-Facial,,2020,Outpatient,11.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Maxillo-Facial,,2020,Outpatient,11.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Maxillo-Facial,,2020,Outpatient,13.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Nephrology,,2020,Outpatient,14.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Nephrology,,2020,Outpatient,14.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Respiratory Medicine,,2020,Outpatient,166.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Respiratory Medicine,,2020,Outpatient,78.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Respiratory Medicine,,2020,Outpatient,13.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Respiratory Medicine,,2020,Outpatient,73.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Respiratory Medicine,,2020,Outpatient,59.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Respiratory Medicine,,2020,Outpatient,24.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,General Surgery,,2020,Outpatient,24.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,General Surgery,,2020,Outpatient,9.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,General Surgery,,2020,Outpatient,3.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,General Surgery,,2020,Outpatient,2.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,General Medicine,,2020,Outpatient,19.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,General Medicine,,2020,Outpatient,33.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,General Medicine,,2020,Outpatient,70.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,General Medicine,,2020,Outpatient,37.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,General Medicine,,2020,Outpatient,19.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,General Medicine,,2020,Outpatient,5.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Urology,,2020,Outpatient,44.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Urology,,2020,Outpatient,27.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Urology,,2020,Outpatient,24.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Urology,,2020,Outpatient,6.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Urology,,2020,Outpatient,7.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Urology,,2020,Outpatient,12.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Anaesthetics,,2020,Outpatient,4.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Anaesthetics,,2020,Outpatient,4.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Anaesthetics,,2020,Outpatient,5.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Anaesthetics,,2020,Outpatient,1.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Dermatology,,2020,Outpatient,108.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Endocrinology,,2020,Outpatient,58.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Endocrinology,,2020,Outpatient,18.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Endocrinology,,2020,Outpatient,8.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Endocrinology,,2020,Outpatient,45.0,0.0,0.0,0.0,0.0,0.0
Cavan General Hospital,Gynaecology,,2020,Outpatient,4.0,0.0,0.0,0.0,0.0,0.0
Cavan General Hospital,Gynaecology,,2020,Outpatient,3.0,0.0,0.0,0.0,0.0,0.0
Cavan General Hospital,Gynaecology,,2020,Outpatient,2.0,0.0,0.0,0.0,0.0,0.0
Cavan General Hospital,Gynaecology,,2020,Outpatient,1.0,0.0,0.0,0.0,0.0,0.0
Cavan General Hospital,Orthopaedics,,2020,Outpatient,198.0,0.0,0.0,0.0,0.0,0.0
Cavan General Hospital,Orthopaedics,,2020,Outpatient,5.0,0.0,0.0,0.0,0.0,0.0
Cavan General Hospital,Orthopaedics,,2020,Outpatient,4.0,0.0,0.0,0.0,0.0,0.0
Cavan General Hospital,Orthopaedics,,2020,Outpatient,2.0,0.0,0.0,0.0,0.0,0.0
Cavan General Hospital,Paediatrics,,2020,Outpatient,5.0,0.0,0.0,0.0,0.0,0.0
Cavan General Hospital,Nephrology,,2020,Outpatient,9.0,0.0,0.0,0.0,0.0,0.0
Cavan General Hospital,Respiratory Medicine,,2020,Outpatient,40.0,0.0,0.0,0.0,0.0,0.0
Cavan General Hospital,Respiratory Medicine,,2020,Outpatient,32.0,0.0,0.0,0.0,0.0,0.0
Cavan General Hospital,Respiratory Medicine,,2020,Outpatient,11.0,0.0,0.0,0.0,0.0,0.0
Cavan General Hospital,Respiratory Medicine,,2020,Outpatient,2.0,0.0,0.0,0.0,0.0,0.0
Cavan General Hospital,General Surgery,,2020,Outpatient,178.0,0.0,0.0,0.0,0.0,0.0
Cavan General Hospital,General Surgery,,2020,Outpatient,30.0,0.0,0.0,0.0,0.0,0.0
Cavan General Hospital,General Surgery,,2020,Outpatient,1.0,0.0,0.0,0.0,0.0,0.0
Cavan General Hospital,General Surgery,,2020,Outpatient,18.0,0.0,0.0,0.0,0.0,0.0
Cavan General Hospital,Urology,,2020,Outpatient,72.0,0.0,0.0,0.0,0.0,0.0
Cavan General Hospital,Urology,,2020,Outpatient,40.0,0.0,0.0,0.0,0.0,0.0
Our Lady of Lourdes Hospital Drogheda,Cardiology,,2020,Outpatient,234.0,0.0,0.0,0.0,0.0,0.0
Our Lady of Lourdes Hospital Drogheda,Cardiology,,2020,Outpatient,160.0,0.0,0.0,0.0,0.0,0.0
Our Lady of Lourdes Hospital Drogheda,Cardiology,,2020,Outpatient,173.0,0.0,0.0,0.0,0.0,0.0
Our Lady of Lourdes Hospital Drogheda,Cardiology,,2020,Outpatient,2.0,0.0,0.0,0.0,0.0,0.0
Our Lady of Lourdes Hospital Drogheda,Cardiology,,2020,Outpatient,94.0,0.0,0.0,0.0,0.0,0.0
Our Lady of Lourdes Hospital Drogheda,Cardiology,,2020,Outpatient,60.0,0.0,0.0,0.0,0.0,0.0
Our Lady of Lourdes Hospital Drogheda,Dermatology,,2020,Outpatient,650.0,0.0,0.0,0.0,0.0,0.0
Our Lady of Lourdes Hospital Drogheda,Dermatology,,2020,Outpatient,559.0,0.0,0.0,0.0,0.0,0.0
Our Lady of Lourdes Hospital Drogheda,Dermatology,,2020,Outpatient,297.0,0.0,0.0,0.0,0.0,0.0
Our Lady of Lourdes Hospital Drogheda,Dermatology,,2020,Outpatient,1.0,0.0,0.0,0.0,0.0,0.0
Our Lady of Lourdes Hospital Drogheda,Dermatology,,2020,Outpatient,213.0,0.0,0.0,0.0,0.0,0.0
Our Lady of Lourdes Hospital Drogheda,Dermatology,,2020,Outpatient,32.0,0.0,0.0,0.0,0.0,0.0
Our Lady of Lourdes Hospital Drogheda,Dermatology,,2020,Outpatient,1.0,0.0,0.0,0.0,0.0,0.0
Our Lady of Lourdes Hospital Drogheda,Endocrinology,,2020,Outpatient,1.0,0.0,0.0,0.0,0.0,0.0
Our Lady of Lourdes Hospital Drogheda,Endocrinology,,2020,Outpatient,1.0,0.0,0.0,0.0,0.0,0.0
Our Lady of Lourdes Hospital Drogheda,Otolaryngology (ENT),,2020,Outpatient,229.0,0.0,0.0,0.0,0.0,0.0
Our Lady of Lourdes Hospital Drogheda,Otolaryngology (ENT),,2020,Outpatient,197.0,0.0,0.0,0.0,0.0,0.0
Our Lady of Lourdes Hospital Drogheda,Otolaryngology (ENT),,2020,Outpatient,152.0,0.0,0.0,0.0,0.0,0.0
Our Lady of Lourdes Hospital Drogheda,Otolaryngology (ENT),,2020,Outpatient,17.0,0.0,0.0,0.0,0.0,0.0
Our Lady of Lourdes Hospital Drogheda,Otolaryngology (ENT),,2020,Outpatient,1.0,0.0,0.0,0.0,0.0,0.0
Our Lady of Lourdes Hospital Drogheda,Otolaryngology (ENT),,2020,Outpatient,1.0,0.0,0.0,0.0,0.0,0.0
Our Lady of Lourdes Hospital Drogheda,Paediatric ENT,,2020,Outpatient,2.0,0.0,0.0,0.0,0.0,0.0
Our Lady of Lourdes Hospital Drogheda,Paediatric ENT,,2020,Outpatient,91.0,0.0,0.0,0.0,0.0,0.0
Our Lady of Lourdes Hospital Drogheda,Gastro-Enterology,,2020,Outpatient,92.0,0.0,0.0,0.0,0.0,0.0
Our Lady of Lourdes Hospital Drogheda,Gastro-Enterology,,2020,Outpatient,78.0,0.0,0.0,0.0,0.0,0.0
Our Lady of Lourdes Hospital Drogheda,Gastro-Enterology,,2020,Outpatient,55.0,0.0,0.0,0.0,0.0,0.0
Our Lady of Lourdes Hospital Drogheda,Gastro-Enterology,,2020,Outpatient,5.0,0.0,0.0,0.0,0.0,0.0
Our Lady of Lourdes Hospital Drogheda,Haematology,,2020,Outpatient,20.0,0.0,0.0,0.0,0.0,0.0
Our Lady of Lourdes Hospital Drogheda,Haematology,,2020,Outpatient,18.0,0.0,0.0,0.0,0.0,0.0
Our Lady of Lourdes Hospital Drogheda,Haematology,,2020,Outpatient,7.0,0.0,0.0,0.0,0.0,0.0
Our Lady of Lourdes Hospital Drogheda,Gynaecology,,2020,Outpatient,9.0,0.0,0.0,0.0,0.0,0.0
Our Lady of Lourdes Hospital Drogheda,Gynaecology,,2020,Outpatient,4.0,0.0,0.0,0.0,0.0,0.0
Our Lady of Lourdes Hospital Drogheda,Oncology,,2020,Outpatient,3.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Endocrinology,,2020,Outpatient,47.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Endocrinology,,2020,Outpatient,13.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Otolaryngology (ENT),,2020,Outpatient,263.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Otolaryngology (ENT),,2020,Outpatient,280.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Otolaryngology (ENT),,2020,Outpatient,71.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Otolaryngology (ENT),,2020,Outpatient,80.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Otolaryngology (ENT),,2020,Outpatient,44.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Otolaryngology (ENT),,2020,Outpatient,50.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Otolaryngology (ENT),,2020,Outpatient,149.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Otolaryngology (ENT),,2020,Outpatient,82.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Haematology,,2020,Outpatient,2.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Neurology,,2020,Outpatient,9.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Neurology,,2020,Outpatient,85.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Gynaecology,,2020,Outpatient,306.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Gynaecology,,2020,Outpatient,52.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Gynaecology,,2020,Outpatient,21.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Gynaecology,,2020,Outpatient,12.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Gynaecology,,2020,Outpatient,12.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Gynaecology,,2020,Outpatient,6.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Gynaecology,,2020,Outpatient,2.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Oncology,,2020,Outpatient,1.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Ophthalmology,,2020,Outpatient,297.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Ophthalmology,,2020,Outpatient,101.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Ophthalmology,,2020,Outpatient,31.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Ophthalmology,,2020,Outpatient,18.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Ophthalmology,,2020,Outpatient,51.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Orthopaedics,,2020,Outpatient,170.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Orthopaedics,,2020,Outpatient,83.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Orthopaedics,,2020,Outpatient,82.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Paediatrics,,2020,Outpatient,1.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Paediatrics,,2020,Outpatient,120.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Nephrology,,2020,Outpatient,22.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Nephrology,,2020,Outpatient,7.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Rheumatology,,2020,Outpatient,44.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Rheumatology,,2020,Outpatient,17.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,General Surgery,,2020,Outpatient,144.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,General Surgery,,2020,Outpatient,94.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,General Surgery,,2020,Outpatient,63.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,General Surgery,,2020,Outpatient,9.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,General Surgery,,2020,Outpatient,15.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,General Surgery,,2020,Outpatient,5.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,General Surgery,,2020,Outpatient,6.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,General Medicine,,2020,Outpatient,135.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,General Medicine,,2020,Outpatient,48.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Radiotherapy,,2020,Outpatient,6.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Urology,,2020,Outpatient,53.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Urology,,2020,Outpatient,80.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Pain Relief,,2020,Outpatient,68.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Pain Relief,,2020,Outpatient,88.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Pain Relief,,2020,Outpatient,34.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Cardiology,,2020,Outpatient,35.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Cardiology,,2020,Outpatient,187.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Dermatology,,2020,Outpatient,276.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Dermatology,,2020,Outpatient,308.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Dermatology,,2020,Outpatient,204.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Dermatology,,2020,Outpatient,179.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Dermatology,,2020,Outpatient,70.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Dermatology,,2020,Outpatient,1.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Endocrinology,,2020,Outpatient,190.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Endocrinology,,2020,Outpatient,72.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Endocrinology,,2020,Outpatient,23.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Endocrinology,,2020,Outpatient,7.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Otolaryngology (ENT),,2020,Outpatient,1545.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Otolaryngology (ENT),,2020,Outpatient,71.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Otolaryngology (ENT),,2020,Outpatient,58.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Otolaryngology (ENT),,2020,Outpatient,61.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Otolaryngology (ENT),,2020,Outpatient,68.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Otolaryngology (ENT),,2020,Outpatient,68.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Otolaryngology (ENT),,2020,Outpatient,2.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Otolaryngology (ENT),,2020,Outpatient,2.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Gastro-Enterology,,2020,Outpatient,259.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Gastro-Enterology,,2020,Outpatient,61.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Gastro-Enterology,,2020,Outpatient,27.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Geriatric Medicine,,2020,Outpatient,11.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Geriatric Medicine,,2020,Outpatient,2.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Haematology,,2020,Outpatient,78.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Haematology,,2020,Outpatient,34.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Neurology,,2020,Outpatient,204.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Neurology,,2020,Outpatient,168.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Gynaecology,,2020,Outpatient,1131.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Gynaecology,,2020,Outpatient,37.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Gynaecology,,2020,Outpatient,34.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Gynaecology,,2020,Outpatient,14.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Gynaecology,,2020,Outpatient,1.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Oncology,,2020,Outpatient,3.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Ophthalmology,,2020,Outpatient,11.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Ophthalmology,,2020,Outpatient,39.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Ophthalmology,,2020,Outpatient,24.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Ophthalmology,,2020,Outpatient,5.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Orthopaedics,,2020,Outpatient,279.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Orthopaedics,,2020,Outpatient,218.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Orthopaedics,,2020,Outpatient,74.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Orthopaedics,,2020,Outpatient,212.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Nephrology,,2020,Outpatient,1.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Respiratory Medicine,,2020,Outpatient,55.0,0.0,0.0,0.0,0.0,0.0
